Temperature (K),Luminosity (L/Lo),Radius (R/Ro),Absolute Magnitude (Mv),Color,Spectral Class,Galaxy,Constellation,Age (in million years),Metallicity ([Fe/H]),Rotational Velocity (km/s),Distance (light years),Star Type ID,Star Type
3941,0.09925383439191256,0.6771982888131068,7.338131766246313,Orange,K,Milky Way,Aquila,865.7385689616004,0.04511691013063981,9.805543986558707,152.75605620181057,3,Main Sequence
5349,0.8283529399574249,1.061983057469987,5.034461455087918,Yellow,G,Triangulum,Scorpius,8957.990826195397,-0.12583254590889456,5.00003435389686,124.17530721327898,3,Main Sequence
9354,27.60927226062304,2.004877415260814,1.227362601417144,White,A,Andromeda,Scorpius,891.7687954731241,-0.9484875853744724,200.29902470222106,18.584529471371482,3,Main Sequence
7873,15.625605980892605,2.129085030968592,1.8454078279109796,White,A,Sombrero,Pegasus,3846.525294592772,0.26710775637162826,96.66217723444282,16286.773490153575,3,Main Sequence
9781,0.0006402364018550862,0.008829960052111126,12.81414909213327,White,A,Sombrero,Cygnus,8949.545973452334,0.2942437909826818,85.91785538643559,67.68869823265437,2,White Dwarf
3478,0.014104171844541116,0.3277703878743661,9.45663102313434,Red,M,Whirlpool,Cygnus,7569.625025440965,0.5,4.287613570862764,5908.625039747149,1,Red Dwarf
2522,0.012619953023238846,0.5896492896537264,9.577355654287976,Red,M,Milky Way,Cygnus,7488.67172485066,-0.4655797118284934,9.873680244389394,692.2114374613102,1,Red Dwarf
9659,44.383343502592425,2.383969806469445,0.7119499610942412,White,A,Milky Way,Scorpius,8980.67315710094,,113.66700124986582,86.9303918960721,3,Main Sequence
2576,0.000770475427336243,0.13965058323796667,12.613103019042848,Red,M,Milky Way,Orion,9782.314958514336,0.21720662261383383,6.243057556938567,26.08234180036052,1,Red Dwarf
3547,0.046458337947109615,0.5719585183736652,8.162340827994129,Red,M,Sombrero,Cygnus,10641.118190755049,-0.21588199775926997,9.441939351139663,361.8745191534549,1,Red Dwarf
2809,0.0176526421589307,0.5621554888155368,9.212975705978572,Red,M,Andromeda,Cassiopeia,11791.503696000778,0.37368192785441745,,1791.9966848132276,1,Red Dwarf
5532,0.7101449001780249,0.919314729225116,5.201632568599649,Yellow,G,Triangulum,Cassiopeia,4516.221829129248,-0.0910690263878275,13.772677603767143,96.38738997027417,3,Main Sequence
4832,0.10452686908868342,0.46229074056140107,7.281930144766905,Orange,K,Milky Way,Aquila,12120.511817492634,-0.16311728266009998,5.396488138940605,784.3411717908346,1,Red Dwarf
2972,0.004082609923050259,0.24150515662060992,10.802655282962327,Red,M,Whirlpool,Orion,1044.1270790912076,0.5,1.7972290550730992,1154.6607972124123,1,Red Dwarf
3100,0.01955397878210792,0.4857907679563028,9.101912151002512,Red,M,Whirlpool,Cassiopeia,6001.094950528241,,1.9354846581151621,5640.7452154830125,1,Red Dwarf
2920,0.015156847679426846,0.48205191800746816,9.378477784653418,Red,M,Andromeda,Cassiopeia,7340.64570908473,-0.04399050894532012,7.562905960990323,14225.678956485277,1,Red Dwarf
3011,0.0030346195767505376,0.20285498825674328,11.124739362026512,Red,M,Andromeda,Cygnus,3248.8758549278127,0.0792777212535562,4.6707383680563686,31.290551628499937,1,Red Dwarf
2680,0.0013288100599119172,0.1694403893162608,12.021342731667662,Red,M,Whirlpool,Orion,5411.926783060809,0.2657891949032838,9.680234925244555,2999.179786574302,1,Red Dwarf
9270,41.17736305038873,2.493014890254133,0.7933536713307561,White,A,Triangulum,Aquila,5990.736897700873,-0.15056562754976915,249.81534730895294,12.53327546632736,3,Main Sequence
2889,0.013943168563187098,0.4723247791625944,9.469096305706433,Red,M,Milky Way,Ursa Major,6063.888758753196,0.3500857647078337,8.9672049351138,10096.50826804985,3,Main Sequence
3517,0.04100062183410763,0.5465193713726183,8.298023891305926,Red,M,Sombrero,Lyra,9950.806560196379,-0.3373840333856494,7.7122032188986225,10492.708771918382,1,Red Dwarf
3763,0.05720658192728255,0.5639097948903304,7.936385000996017,Orange,K,Andromeda,Pegasus,5736.907178196162,-0.06541721265260567,10.587579169805768,10678.082578755502,3,Main Sequence
2411,0.0013676145155731112,0.21239412767314794,11.990090745851504,Red,M,Andromeda,Perseus,6874.510245032173,0.06304076806871774,8.343606069783007,31.122189043412668,1,Red Dwarf
2735,0.004102421465621259,0.2858647143627455,10.797399310192834,Red,M,Whirlpool,Cygnus,10941.359378053015,-0.3114580726594571,9.211838069534313,69.87901515398634,1,Red Dwarf
11271,1432260.1735230584,314.51483378579223,-10.560054789451506,Blue-White,B,Whirlpool,Scorpius,76.77430565230972,-0.3962809962550012,315.2194098269663,881.7811197877729,4,Supergiant
6393,2.866257936038388,1.3829398820523306,3.686711824485881,Yellow-White,F,Andromeda,Cassiopeia,6011.814949427734,-0.7447739666741593,39.21640332970799,9070.753115826896,3,Main Sequence
4684,0.210520884020452,0.6981823967058518,6.521762037397895,Orange,K,Andromeda,Lyra,2508.2817662869234,0.28124700537898023,3.944859888466626,37832.24393137394,3,Main Sequence
3506,0.006587900409259002,0.22044728988854032,10.28313243694491,Red,M,Milky Way,Pegasus,6736.737269715854,-0.3081150085299744,3.752645739367164,75045.72419641352,1,Red Dwarf
2153,0.00013288648493699188,0.08302472050483473,14.521297965546726,Red,M,Sombrero,Ursa Major,2380.036832254068,-0.5052441661163889,6.856114081900003,1854.7820570184572,0,Brown Dwarf
2630,0.0006560651392161484,0.12362806131010792,12.787632595929459,Red,M,Sombrero,Cassiopeia,3346.6008355257013,0.5,6.326051659492869,31.78497857883784,1,Red Dwarf
6749,6.511577744934017,1.8703347107586847,2.7957844245473247,Yellow-White,F,Andromeda,Pegasus,12381.091753626584,0.28029789387583287,108.33197741993374,30145.84919844401,3,Main Sequence
2019,0.00016261901046096868,0.1044402960343073,14.302071714879178,Red,M,Triangulum,Aquila,6778.037396887748,-0.08041242863887549,7.753442365574694,4400.966885130284,0,Brown Dwarf
8812,16.66782315506729,1.7552765064428544,1.775302790093214,White,A,Triangulum,Cassiopeia,5275.6873083309665,-0.2530571193725808,106.97984814998148,1141.105373649999,3,Main Sequence
4006,0.140165542857512,0.7788499866380169,6.963396841566668,Orange,K,Andromeda,Cassiopeia,7458.586378052569,-0.05692608718894637,4.902078197206339,891.6405781643086,3,Main Sequence
15686,1067.8384300017124,4.433874812060202,-2.7412638661252817,Blue-White,B,Andromeda,Orion,28.69544301875693,-0.3345356270752816,96.55290680124138,63.39196528974796,3,Main Sequence
8359,0.0004956998156147802,0.010637897544452279,13.091953106597817,White,A,Milky Way,Scorpius,3446.2391420207373,-0.32626614147636224,92.7123821016341,50045.64728770763,2,White Dwarf
3330,0.012937242836419999,0.34244235340818646,9.550395674801141,Red,M,Milky Way,Orion,258.2129305200442,-0.1658790698288464,7.948206935872096,32.45952708362391,3,Main Sequence
5918,1.4731512313280768,1.1569879076646616,4.409381667245234,Yellow,G,Whirlpool,Lyra,12842.787366485358,-0.31473161470123445,28.18925523696277,52993.42584569029,3,Main Sequence
5050,0.6243622112138552,1.0344050301683811,5.341408474938259,,K,Andromeda,Aquila,11777.603621874303,0.1334194350763249,10.114718186524167,4278.883463532431,3,Main Sequence
3478,0.030858831412996127,0.4848257272657962,8.606551310434016,Red,M,Triangulum,Cygnus,12867.174702444088,0.22264384397437814,7.938198060310924,3098.6701588983883,3,Main Sequence
2602,0.007409279233533141,0.42445188999037053,10.155560094128656,Red,M,Whirlpool,Aquila,663.5807483999276,-0.45661673742692194,9.541918471435682,488.5567838657333,1,Red Dwarf
9460,0.0022838325421871883,0.01782809463180097,11.433339357753566,White,A,Triangulum,Cassiopeia,2959.7586779512253,-0.7753426245645882,156.76246809335655,333.4208988951923,2,White Dwarf
2964,0.01865035538246964,0.5189699747359011,9.153282220740776,Red,M,Milky Way,Ursa Major,874.5015336611661,0.04107882227786727,6.879172420094532,188.3745708612313,1,Red Dwarf
4176,0.05399498688934556,0.44484715259715646,7.999116399857379,Orange,K,Sombrero,Pegasus,12909.005664014536,-0.6292816053001129,2.8215559531974175,104.802345825203,1,Red Dwarf
6517,942410.128176332,763.096752719451,-10.105599862186343,Yellow-White,F,Sombrero,Ursa Major,153.04345689421646,0.017384494048315196,30.28550144460862,64593.191442098876,5,Hypergiant
3476,0.008079842194661815,0.24836876559010077,10.0614928030935,Red,M,Whirlpool,Lyra,5515.885102398582,0.11317157006826711,5.829319252987841,11300.943053777522,1,Red Dwarf
2575,0.0014121751457505571,0.18921035044435983,11.95527859086668,Red,M,Whirlpool,Cassiopeia,10096.380763305078,-0.4279393760445176,8.945730138054776,8268.529109316034,1,Red Dwarf
7353,0.0007400212685047897,0.016797631278883007,12.656889495734948,Yellow-White,F,Triangulum,Ursa Major,11615.01771803117,0.5,19.43542899298484,31875.348884919094,2,White Dwarf
2524,0.0005608474641336221,0.1241077076963503,12.957888098609885,Red,M,Whirlpool,Cygnus,8981.7694504872,-0.22601018496319894,9.098759901768272,183.0508909026724,1,Red Dwarf
2854,0.01879064290976145,0.5618468588738258,9.145145901347252,Red,M,Sombrero,Cygnus,8715.6354734559,0.17105194300063206,7.5913217449568675,80873.27754679749,1,Red Dwarf
2470,0.0003581658822791534,0.10356267878258915,13.444789465003012,Red,M,Milky Way,Cassiopeia,7043.334280434435,0.07420569754434252,6.063426090857177,138.696190917876,0,Brown Dwarf
8337,0.0015528484707673118,0.0189277944660532,11.852177303241923,White,A,Sombrero,Ursa Major,8455.074993819702,-0.4226289947103836,190.43365769411446,34.85217610271808,2,White Dwarf
6247,1.8095830683679626,1.150803900364308,4.186053689850657,Yellow-White,F,Andromeda,Orion,6307.802953247332,-0.062343820534425214,21.250449502346456,26.52348308827874,3,Main Sequence
3910,0.18928773252469275,0.9500857288672278,6.637193827867442,Orange,K,Andromeda,Lyra,7327.468494741275,0.1799162261828572,10.47605312505906,18.959542843145446,3,Main Sequence
4016,0.012442367972474078,0.23089747691883053,9.592742397281665,Orange,,Milky Way,Ursa Major,11368.09799257732,-0.2970073282179068,3.5709074826929452,51411.96689385927,1,Red Dwarf
7390,65167.74074300864,156.05674013978185,-7.20508166247625,Yellow-White,F,Milky Way,Cygnus,87.43734964648763,0.5,47.21711911339456,7966.423681825619,4,Supergiant
8197,2822763.5130356364,834.8000230847539,-11.296686237799301,White,A,Milky Way,Scorpius,66.21977700140899,0.13953871007863827,208.32957940852995,907.9398450478625,5,Hypergiant
3169,0.01602646858733441,0.42085211585628834,9.317905408399271,Red,M,Sombrero,Perseus,1037.7310057219827,-0.1382312831423653,9.632777940813462,19.656063873613963,1,Red Dwarf
3423,0.010867337522385563,0.2970317367913077,9.739692110568573,Red,M,Sombrero,Pegasus,7577.927035522833,-0.10077449319128864,8.027401784984262,2340.0965032782387,1,Red Dwarf
5811,37976.88432791758,192.66950873774616,-6.618798329471618,Yellow,G,Triangulum,Lyra,76.57388885854257,-0.2518245829625723,17.6699804270307,35598.52850030905,4,Supergiant
6354,0.00028012550533709833,0.013840028375470409,13.711618367508423,Yellow-White,F,Andromeda,Aquila,1650.6421581163809,-0.6158324542744171,102.01195107402165,28177.140416714723,2,White Dwarf
7186,8.52815503617867,1.888026965445863,2.502862282653259,Yellow-White,F,Milky Way,Pegasus,1863.4540398865329,-0.02912727877569864,84.08633291642681,24.7375382760442,3,Main Sequence
2879,0.010290143231497222,0.4085850342990027,9.798946450310645,Red,M,Whirlpool,Scorpius,8706.007878903103,0.2755686835574067,4.785378294559732,14.978451393661107,3,Main Sequence
3021,0.02578713359957466,0.5874286980859428,8.801492324286038,Red,M,Triangulum,Aquila,10337.141208438106,-0.34344950095413446,2.412700604085441,1928.6719490552537,1,Red Dwarf
8055,0.0011700521889602313,0.017600564707858715,12.159486916421017,White,A,Andromeda,Scorpius,5069.704065794711,0.1613810369816232,229.22233192404525,588.8928406720862,2,White Dwarf
3891,0.21636209512372426,1.025706723991183,6.492047054390947,Orange,K,Triangulum,Perseus,4657.38878293947,0.028406822906279557,4.0568622514439285,6987.3107843937205,3,Main Sequence
7272,0.0008461637435689692,0.018364306856714384,12.511363968148974,Yellow-White,F,Sombrero,Cassiopeia,12495.548532220146,0.4025621710799059,11.510818818013462,96257.98794636414,2,White Dwarf
5706,1.0317229006256918,1.04153309805882,4.796092323846958,Yellow,G,Whirlpool,Scorpius,2210.3778003156795,-0.3671117586023192,11.506660238481482,48703.77032389413,3,Main Sequence
3450,0.026077089985665294,0.45294601978352456,8.789352185885651,Red,M,Andromeda,Perseus,7317.211247464612,0.5,2.5420423155674032,95221.33217972377,1,Red Dwarf
8522,747833.5964924169,397.53420382274,-9.854512429939048,White,A,Milky Way,Perseus,82.40776392873461,0.1801050811149384,229.6875206536676,768.8766676757702,4,Supergiant
4875,0.020015196211487268,0.198740217557922,9.07660037023637,Orange,K,Whirlpool,Pegasus,10035.575974478345,-0.47830486002806344,10.477128779465096,5101.758413060998,1,Red Dwarf
3562,0.023103460233724425,0.39995005380853477,8.920807426041083,Red,M,Triangulum,Perseus,436.67420542594755,0.017742267082324733,4.024870028723517,47.47238098367652,1,Red Dwarf
6953,0.0003863585316226508,0.013573938264960866,13.36252373290529,Yellow-White,F,Milky Way,Orion,10289.396247587294,0.13206681399939207,22.58682694607117,2884.4112211897304,2,White Dwarf
4437,0.0496546778707482,0.3778820841567667,8.090099578004345,Orange,K,Whirlpool,Cassiopeia,4588.363097910459,0.2928465029059561,11.589321925342398,25.673540582593834,1,Red Dwarf
14349,91723.86502584422,49.108082539782686,-7.576205866453924,Blue-White,B,Milky Way,Orion,13.270554745775248,0.016948006647725958,84.31693199219646,279.93945451292063,4,Supergiant
4442,0.33386095373085,0.9776440949272471,6.021085925790382,Orange,K,Whirlpool,Perseus,10771.613628394223,0.1322777298017574,14.640459612893583,21.73100884746218,3,Main Sequence
6008,75999.96539508429,254.97753854325268,-7.372033486335946,Yellow-White,F,Sombrero,Cassiopeia,161.5597675588634,-0.1876674292454349,107.59542740319206,287.28279010258643,4,Supergiant
7262,0.0003355062155518481,0.011595590532547174,13.5157485743197,Yellow-White,F,Triangulum,Cassiopeia,2290.3638986134006,0.003956088281808351,56.9125305692754,347.0876475661769,2,White Dwarf
2419,0.0047315794204836545,0.39245187234480283,10.642484664485174,Red,M,Andromeda,Cygnus,11528.953500799265,-0.45051168891829374,7.029089416910715,1067.3471763487735,3,Main Sequence
8664,15.291373677161946,1.7391676094914883,1.8688837466369397,White,A,Milky Way,Lyra,5128.891247834274,-0.7317346861395456,149.0532427472849,,3,Main Sequence
8795,990766.6979681532,429.6047629599003,-10.159928501214326,White,A,Triangulum,Cygnus,135.72840533353036,0.09659629979038857,80.68398595646931,430.2561856722955,4,Supergiant
4039,0.007757992055075645,0.18025280592185247,10.105626673736843,Orange,K,Triangulum,Orion,7576.81544673308,0.3155677059616203,13.675968227339288,2243.179832584084,1,Red Dwarf
7260,3.8911431167659667,1.2494544722085885,3.3548069887329452,Yellow-White,F,Triangulum,Pegasus,10192.917713936611,-0.06542577221467942,52.20321177840133,70197.27295468832,3,Main Sequence
8084,0.00032776599912023066,0.009248779281403732,13.541090250162235,,A,Milky Way,Pegasus,8024.022305249225,-0.35718998274663843,152.4383355511428,1124.3600775128455,2,White Dwarf
4264,0.11412781019819397,0.6203209163164053,7.186521288955332,Orange,K,Sombrero,Cygnus,5215.637323582759,0.48772514094839386,6.347216611705144,194.47959903593738,3,Main Sequence
4889,0.04140877787661456,0.2842243009642591,8.287268967288778,Orange,K,Sombrero,Pegasus,8560.6162882801,0.44727366149902714,1.0753358585544393,1088.4570663175557,1,Red Dwarf
3502,0.014021327302165222,0.32234234063070033,9.46302718191457,Red,M,Milky Way,Perseus,2560.148363848462,-0.1624387143307391,2.421713495029625,332.1549845879197,1,Red Dwarf
2099,0.00020729431028980672,0.10909978351659907,14.038531545098824,Red,M,Sombrero,Pegasus,391.59201610023376,0.052295622115838186,4.084895086768014,2531.7275427969053,0,Brown Dwarf
2598,0.0052596161346219646,0.35871852571313867,10.52761487759041,Red,M,Whirlpool,Orion,8887.732099432038,-0.3177784697695486,1.8819792169701168,1818.5278315798587,1,Red Dwarf
7057,0.00018580168055197453,0.00913775814368597,14.157375905469124,Yellow-White,F,Sombrero,Aquila,2655.529791243412,-0.4799489211098096,111.6490702815959,8028.854266556672,2,White Dwarf
22282,91282035.77313475,642.4500892839595,-15.0709632928982,Blue-White,B,Whirlpool,Cygnus,93.43674788078997,0.5,215.9868918920585,195.46356951736269,4,Supergiant
4990,0.4680173461841808,0.9172441669326015,5.6543451257951105,Orange,K,Andromeda,Perseus,5207.407512257685,-0.3561936121690982,14.531159905720536,1740.919240814693,3,Main Sequence
2838,0.014149161219979323,0.4930553099903521,9.45317326224529,Red,M,Milky Way,Pegasus,2783.0383642274173,0.32846264880293313,9.81849226270228,15423.238451118554,1,Red Dwarf
2622,0.009719342334311695,0.4787492866407115,9.860907802252859,Red,M,Milky Way,Cygnus,8554.31596091173,0.4706321061138842,6.249895845077784,,3,Main Sequence
7124,0.00023393229449124867,0.010061259343508822,13.907274548606674,Yellow-White,F,Milky Way,Ursa Major,6393.616728149744,0.13757525606274404,85.61594854125414,16969.990651933702,2,White Dwarf
3759,0.03100920832532782,0.4160598066775302,8.601273303233713,Orange,K,Triangulum,Cygnus,8039.762691738719,0.4090509973992667,11.472614444144117,703.3337502498811,1,Red Dwarf
4157,0.1486066093670395,0.7447561336950308,6.899904686603454,Orange,K,Sombrero,Perseus,7870.625020759496,-0.0823421025446037,9.290447555275522,1543.0012542207235,3,Main Sequence
7817,0.0008201762909208561,0.015646905388063435,12.545231972865992,White,A,Andromeda,Scorpius,503.5025427888236,0.08414585693280668,84.56761966540225,612.3607864738475,2,White Dwarf
3926,0.03154225947471487,0.38468113123173664,8.582767999913653,Orange,K,Andromeda,Ursa Major,3121.51981353516,-0.37226691352252705,8.855962269785293,37.950581663711496,1,Red Dwarf
7595,10.860934262712314,1.9073619347218569,2.2403320373078675,White,A,Triangulum,Lyra,10109.451484282818,-0.144271567398823,88.87063706824043,31.593451742598976,3,Main Sequence
28867,326240018.39860636,723.6363710795127,-16.453843082316254,Blue-White,B,Triangulum,Scorpius,36.516151564123604,-0.3408669604321793,217.63824903455605,14.006984404460574,4,Supergiant
